t_wall,t_rel,weight,mode_machine,cmd_left_shoulder_pitch,cmd_left_shoulder_roll,cmd_left_shoulder_yaw,cmd_left_elbow,cmd_left_wrist_roll,cmd_left_wrist_pitch,cmd_left_wrist_yaw,cmd_right_shoulder_pitch,cmd_right_shoulder_roll,cmd_right_shoulder_yaw,cmd_right_elbow,cmd_right_wrist_roll,cmd_right_wrist_pitch,cmd_right_wrist_yaw,cmd_waist_yaw,exe_left_shoulder_pitch,exe_left_shoulder_roll,exe_left_shoulder_yaw,exe_left_elbow,exe_left_wrist_roll,exe_left_wrist_pitch,exe_left_wrist_yaw,exe_right_shoulder_pitch,exe_right_shoulder_roll,exe_right_shoulder_yaw,exe_right_elbow,exe_right_wrist_roll,exe_right_wrist_pitch,exe_right_wrist_yaw,exe_waist_yaw,err_left_shoulder_pitch,err_left_shoulder_roll,err_left_shoulder_yaw,err_left_elbow,err_left_wrist_roll,err_left_wrist_pitch,err_left_wrist_yaw,err_right_shoulder_pitch,err_right_shoulder_roll,err_right_shoulder_yaw,err_right_elbow,err_right_wrist_roll,err_right_wrist_pitch,err_right_wrist_yaw,err_waist_yaw,cmdtau_left_shoulder_pitch,cmdtau_left_shoulder_roll,cmdtau_left_shoulder_yaw,cmdtau_left_elbow,cmdtau_left_wrist_roll,cmdtau_left_wrist_pitch,cmdtau_left_wrist_yaw,cmdtau_right_shoulder_pitch,cmdtau_right_shoulder_roll,cmdtau_right_shoulder_yaw,cmdtau_right_elbow,cmdtau_right_wrist_roll,cmdtau_right_wrist_pitch,cmdtau_right_wrist_yaw,cmdtau_waist_yaw,exedq_left_shoulder_pitch,exedq_left_shoulder_roll,exedq_left_shoulder_yaw,exedq_left_elbow,exedq_left_wrist_roll,exedq_left_wrist_pitch,exedq_left_wrist_yaw,exedq_right_shoulder_pitch,exedq_right_shoulder_roll,exedq_right_shoulder_yaw,exedq_right_elbow,exedq_right_wrist_roll,exedq_right_wrist_pitch,exedq_right_wrist_yaw,exedq_waist_yaw,exetau_left_shoulder_pitch,exetau_left_shoulder_roll,exetau_left_shoulder_yaw,exetau_left_elbow,exetau_left_wrist_roll,exetau_left_wrist_pitch,exetau_left_wrist_yaw,exetau_right_shoulder_pitch,exetau_right_shoulder_roll,exetau_right_shoulder_yaw,exetau_right_elbow,exetau_right_wrist_roll,exetau_right_wrist_pitch,exetau_right_wrist_yaw,exetau_waist_yaw
1788384970.942902,0.2001,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.313767,0.236310,-0.120009,0.662347,-0.009568,-0.006342,-0.002463,0.306719,-0.243306,0.118801,0.673494,0.004079,0.002286,-0.004189,0.000281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,0.002182,0.018856,-0.007636,-0.015340,0.004602,-0.029146,-0.009817,0.008727,0.015427,-0.001091,0.006136,0.007670,-0.003068,0.000034,3.339844,5.097656,1.789773,-1.318359,0.062500,0.000000,-0.062500,3.427734,-2.988281,-1.230469,-1.582031,-0.250000,0.062500,0.000000,-0.117188
1788384970.962842,0.2201,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.313759,0.236310,-0.120009,0.662356,-0.009520,-0.006342,-0.002439,0.306728,-0.243324,0.118761,0.673494,0.004115,0.002286,-0.004153,0.000281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,-0.013090,0.006857,-0.002182,-0.004602,-0.006136,0.001534,0.017453,-0.006545,0.005142,0.007636,-0.010738,0.003068,-0.009204,0.000036,3.427734,5.185547,1.733842,-1.318359,0.062500,0.000000,-0.062500,3.427734,-2.900391,-1.230469,-1.494141,-0.187500,0.062500,0.000000,0.000000
1788384970.982950,0.2402,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.313759,0.236310,-0.119995,0.662356,-0.009532,-0.006354,-0.002439,0.306719,-0.243315,0.118774,0.673494,0.004103,0.002286,-0.004141,0.000256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.007636,-0.003272,0.020570,0.001091,-0.004602,0.000000,-0.006136,0.008727,0.005454,-0.010285,0.032725,0.001534,0.003068,0.007670,-0.000263,3.427734,5.185547,1.789773,-1.318359,0.062500,0.000000,-0.062500,3.427734,-2.988281,-1.230469,-1.582031,-0.187500,0.062500,0.000000,-0.117188
1788384971.002913,0.2601,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.313759,0.236327,-0.120009,0.662347,-0.009520,-0.006319,-0.002439,0.306719,-0.243315,0.118788,0.673512,0.004091,0.002286,-0.004153,0.000256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.007636,-0.003272,-0.010285,-0.007636,-0.013806,-0.012272,0.007670,0.000000,-0.005454,0.008571,0.027271,-0.003068,0.004602,0.001534,-0.000134,3.427734,5.185547,1.789773,-1.318359,0.062500,0.000000,-0.062500,3.427734,-2.988281,-1.230469,-1.582031,-0.187500,0.000000,-0.062500,0.000000
1788384971.022840,0.2801,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.313751,0.236310,-0.120009,0.662347,-0.009496,-0.006354,-0.002439,0.306719,-0.243306,0.118748,0.673494,0.004115,0.002286,-0.004153,0.000256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.004363,0.001091,0.003428,-0.009817,-0.006136,-0.009204,0.013806,0.004363,0.004363,-0.022284,-0.009817,-0.003068,0.009204,-0.018408,0.000274,3.339844,5.185547,1.789773,-1.318359,0.062500,0.000000,-0.062500,3.427734,-2.988281,-1.230469,-1.494141,-0.187500,0.062500,0.000000,-0.292969
1788384971.042840,0.3001,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.313767,0.236319,-0.120009,0.662347,-0.009520,-0.006330,-0.002439,0.306719,-0.243315,0.118761,0.673512,0.004067,0.002298,-0.004117,0.000256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004363,0.004363,0.005142,-0.015272,0.006136,0.003068,-0.001534,0.010908,-0.003272,0.000000,0.027271,0.000000,0.004602,0.000000,-0.000343,3.427734,5.097656,1.789773,-1.318359,0.062500,0.000000,-0.062500,3.427734,-2.900391,-1.230469,-1.494141,-0.187500,0.000000,0.000000,-0.058594
1788384971.062842,0.3201,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.313734,0.236301,-0.120009,0.662364,-0.009520,-0.006342,-0.002463,0.306728,-0.243298,0.118761,0.673494,0.004103,0.002298,-0.004177,0.000281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.014181,0.002182,0.020570,-0.016362,-0.012272,0.004602,-0.004602,0.001091,0.009817,-0.011999,0.011999,0.001534,-0.001534,0.006136,0.000534,3.427734,5.185547,1.789773,-1.318359,0.062500,0.000000,-0.062500,3.427734,-2.900391,-1.230469,-1.582031,-0.187500,0.000000,0.000000,-0.058594
1788384971.082934,0.3402,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.313759,0.236319,-0.120009,0.662347,-0.009544,-0.006342,-0.002451,0.306719,-0.243298,0.118774,0.673478,0.004091,0.002298,-0.004189,0.000256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.008727,-0.018544,0.000000,-0.013090,0.000000,0.001534,-0.003068,-0.005454,0.001091,0.000000,-0.004363,-0.006136,0.001534,0.001534,-0.000473,3.339844,5.273438,1.789773,-1.318359,0.062500,0.000000,-0.062500,3.427734,-2.900391,-1.230469,-1.494141,-0.187500,0.000000,-0.062500,-0.175781
1788384971.102840,0.3601,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.313759,0.236301,-0.120009,0.662364,-0.009496,-0.006330,-0.002439,0.306728,-0.243306,0.118761,0.673503,0.004103,0.002298,-0.004189,0.000256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004363,-0.003272,0.010285,0.001091,-0.015340,0.000000,0.004602,-0.002182,0.001091,0.006857,0.027271,0.004602,0.004602,-0.021476,-0.000116,3.339844,5.185547,1.789773,-1.318359,0.062500,0.000000,-0.062500,3.427734,-2.988281,-1.286399,-1.494141,-0.187500,0.062500,0.000000,-0.117188
1788384971.122840,0.3801,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.313767,0.236327,-0.120009,0.662347,-0.009544,-0.006342,-0.002451,0.306719,-0.243324,0.118761,0.673512,0.004055,0.002286,-0.004165,0.000281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.011999,0.017453,0.001714,0.000000,-0.003068,-0.004602,-0.007670,0.004363,0.001091,0.000000,0.008727,0.003068,0.009204,0.006136,0.000311,3.339844,5.097656,1.733842,-1.318359,0.062500,0.000000,-0.062500,3.339844,-2.988281,-1.230469,-1.582031,-0.250000,0.062500,-0.062500,-0.234375
1788384971.142843,0.4001,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.313767,0.236319,-0.120009,0.662339,-0.009568,-0.006330,-0.002439,0.306719,-0.243315,0.118774,0.673486,0.004091,0.002298,-0.004165,0.000281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.007636,0.005454,-0.001714,-0.002182,-0.006136,0.000000,-0.006136,0.004363,-0.007636,-0.010285,0.005454,0.003068,0.006136,0.000000,0.000544,3.427734,5.185547,1.845703,-1.318359,0.000000,0.000000,-0.062500,3.427734,-2.988281,-1.230469,-1.494141,-0.187500,0.000000,-0.062500,0.000000
1788384971.162843,0.4201,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.313759,0.236310,-0.120009,0.662339,-0.009520,-0.006330,-0.002451,0.306719,-0.243315,0.118774,0.673494,0.004139,0.002298,-0.004153,0.000256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.006545,-0.018544,0.005142,-0.014181,0.003068,0.000000,0.001534,0.001091,-0.003272,0.001714,0.001091,-0.010738,0.007670,0.000000,-0.000338,3.427734,5.185547,1.789773,-1.318359,0.000000,0.000000,-0.062500,3.515625,-2.900391,-1.230469,-1.582031,-0.187500,0.062500,0.000000,-0.058594
1788384971.182842,0.4401,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.313742,0.236319,-0.120009,0.662347,-0.009508,-0.006354,-0.002463,0.306711,-0.243298,0.118801,0.673512,0.004115,0.002298,-0.004177,0.000256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.003272,0.006545,0.006857,0.002182,-0.009204,0.001534,-0.006136,-0.005454,0.000000,0.029141,-0.002182,0.000000,-0.003068,-0.024544,-0.000409,3.427734,5.185547,1.733842,-1.318359,0.000000,0.000000,-0.062500,3.515625,-2.900391,-1.286399,-1.582031,-0.187500,0.062500,0.000000,-0.117188
1788384971.202842,0.4601,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.313759,0.236336,-0.119995,0.662347,-0.009544,-0.006319,-0.002463,0.306728,-0.243315,0.118774,0.673486,0.004115,0.002274,-0.004141,0.000256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,0.010908,0.000000,-0.001091,-0.012272,0.009204,-0.018408,0.003272,-0.004363,-0.015427,-0.002182,-0.010738,0.000000,0.000000,-0.000239,3.339844,5.185547,1.789773,-1.318359,0.062500,0.000000,-0.062500,3.427734,-2.988281,-1.230469,-1.494141,-0.187500,0.000000,0.000000,0.000000
1788384971.222907,0.4801,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.313751,0.236301,-0.119982,0.662347,-0.009520,-0.006354,-0.002427,0.306719,-0.243315,0.118774,0.673503,0.004115,0.002286,-0.004153,0.000256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.007636,-0.009817,0.011999,-0.028362,-0.007670,0.004602,0.016874,-0.003272,-0.002182,-0.001714,0.014181,-0.007670,-0.003068,0.007670,-0.000001,3.339844,5.185547,1.789773,-1.318359,0.062500,0.000000,-0.062500,3.515625,-2.900391,-1.230469,-1.494141,-0.187500,0.000000,0.000000,0.000000
1788384971.242909,0.5001,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.313759,0.236310,-0.119982,0.662347,-0.009472,-0.006354,-0.002439,0.306719,-0.243298,0.118761,0.673494,0.004151,0.002310,-0.004177,0.000230,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.006545,0.001091,0.008571,-0.008727,0.000000,-0.009204,0.000000,0.008727,0.020726,-0.018856,0.007636,-0.001534,0.013806,-0.007670,-0.001099,3.427734,5.097656,1.789773,-1.318359,0.062500,0.000000,-0.062500,3.427734,-2.900391,-1.230469,-1.582031,-0.187500,0.062500,0.000000,-0.117188
1788384971.262840,0.5201,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.313759,0.236301,-0.119995,0.662347,-0.009484,-0.006330,-0.002427,0.306728,-0.243306,0.118761,0.673486,0.004103,0.002298,-0.004212,0.000281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002182,0.003272,-0.011999,-0.007636,-0.004602,0.006136,0.007670,0.008727,0.004363,-0.003428,0.000000,-0.029146,0.000000,-0.003068,0.000235,3.427734,5.185547,1.789773,-1.318359,0.000000,0.000000,-0.062500,3.515625,-2.900391,-1.230469,-1.494141,-0.187500,0.062500,0.000000,0.000000
1788384971.282843,0.5401,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.313759,0.236319,-0.120009,0.662339,-0.009484,-0.006354,-0.002451,0.306711,-0.243315,0.118761,0.673503,0.004115,0.002286,-0.004177,0.000281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.013090,-0.002182,-0.006857,-0.022907,-0.009204,-0.009204,0.000000,-0.011999,-0.004363,-0.044568,0.006545,0.001534,-0.001534,-0.012272,0.000618,3.427734,5.185547,1.789773,-1.318359,0.062500,0.000000,-0.062500,3.515625,-2.900391,-1.230469,-1.582031,-0.187500,0.062500,0.000000,-0.058594
1788384971.302926,0.5601,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.313759,0.236319,-0.119982,0.662347,-0.009532,-0.006354,-0.002439,0.306728,-0.243289,0.118761,0.673512,0.004103,0.002286,-0.004141,0.000281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.008727,-0.008727,0.000000,-0.004363,0.015340,-0.001534,0.003068,0.020726,0.022907,0.011999,0.023998,0.004602,-0.001534,-0.009204,0.000581,3.427734,5.273438,1.789773,-1.318359,0.000000,0.000000,-0.062500,3.427734,-2.900391,-1.230469,-1.494141,-0.187500,0.062500,0.000000,0.000000
